# ================================================================
# File Metrics
# ================================================================
# Repo:      L9
# Generated: 2026-02-13 21:22 UTC
# Branch:    main (58f7d020)
# Generator: export_repo_indexes.py v3.0.0
# ================================================================

# L9 File Metrics
# =================
# Format: path/to/file.py | Lines: N | Classes: N | Functions: N
# Use for: Finding large files, complexity hotspots

| File | Lines | Classes | Functions | Async |
| `tests/orchestrators/test_pattern_orchestrator.py` | 469 | 7 | 27 | 2 |
| `codegen/Symbolic CodeGen/Supplemental Files/symbolic_computation_core.py` | 468 | 4 | 8 | 5 |
| `services/symbolic_computation/computation.py` | 468 | 4 | 8 | 5 |
| `tools/adr/adr_cli.py` | 466 | 0 | 12 | 0 |
| `agents/cursor/GMP-v2.0-Perplex-Py-Scripts/script_2.py` | 466 | 0 | 0 | 0 |
| `core/llm/llm_service.py` | 465 | 2 | 5 | 8 |
| `core/observability/instrumentation.py` | 465 | 0 | 12 | 4 |
| `tests/unit/test_service_adapters.py` | 465 | 7 | 15 | 16 |
| `tests/memory/consolidation/test_promotion_rules.py` | 465 | 0 | 29 | 0 |
| `tests/integration/test_recursive_self_testing.py` | 465 | 7 | 19 | 4 |
| `ir_engine/ir_validator.py` | 464 | 1 | 11 | 0 |
| `services/research/memory_adapter.py` | 464 | 1 | 6 | 6 |
| `agents/research_agent/research_sdk.py` | 463 | 0 | 4 | 2 |
| `api/memory/graph.py` | 463 | 4 | 0 | 10 |
| `ir_engine/simulation_router.py` | 463 | 4 | 10 | 3 |
| `core/observability/service.py` | 462 | 1 | 8 | 6 |
| `core/agents/graph_state/bootstrap_l_graph.py` | 460 | 0 | 0 | 2 |
| `collaborative_cells/reviewer_cell.py` | 460 | 1 | 3 | 6 |
| `agents/cursor/integrations/cursor_gateway.py` | 459 | 2 | 3 | 5 |
| `core/compliance/audit_log.py` | 458 | 1 | 1 | 5 |
| `runtime/mcp_tools.py` | 457 | 0 | 0 | 7 |
| `core/calibration/schemas.py` | 456 | 13 | 3 | 0 |
| `collaborative_cells/coder_cell.py` | 456 | 1 | 3 | 6 |
| `core/codegen/spec/spec_normalizer_v2.py` | 455 | 10 | 5 | 4 |
| `world_model/_pack_staging/loader.py` | 455 | 1 | 12 | 0 |
| `tests/tools/test_registry_cache.py` | 452 | 10 | 34 | 2 |
| `tests/unit/test_dynamic_tool_discovery.py` | 451 | 6 | 7 | 12 |
| `scripts/agents/neo4j_merge_agent_nodes.py` | 451 | 0 | 0 | 7 |
| `core/tools/sanitizer.py` | 450 | 3 | 12 | 0 |
| `core/tools/research_tools.py` | 448 | 0 | 1 | 4 |
| `memory/dead_letter_queue.py` | 448 | 2 | 4 | 7 |
| `tests/integration/test_kernel_evolution_flow.py` | 448 | 7 | 11 | 12 |
| `core/worldmodel/insight_emitter.py` | 447 | 2 | 3 | 7 |
| `services/symbolic_computation/core/metrics.py` | 447 | 1 | 3 | 6 |
| `tests/api/test_slack_adapter.py` | 445 | 8 | 24 | 7 |
| `tests/services/research/test_graph_persistence.py` | 445 | 2 | 17 | 12 |
| `scripts/agents/neo4j_unify_relationships.py` | 443 | 0 | 0 | 8 |
| `ir_engine/ir_generator.py` | 443 | 1 | 11 | 0 |
| `core/eos/hypergraph_client.py` | 442 | 1 | 2 | 5 |
| `core/integration/graph_to_wm_sync.py` | 441 | 1 | 4 | 8 |
| `tests/runtime/test_dora_auto_update.py` | 441 | 0 | 16 | 7 |
| `codegen/dev_layer/am_engine/compile.py` | 441 | 4 | 6 | 0 |
| `codegen/code-gen-files/examples_symbolic_computation.py` | 440 | 1 | 3 | 14 |
| `tools/adr/adr_compliance_check_enhanced.py` | 439 | 2 | 11 | 0 |
| `agents/qa_agent.py` | 439 | 1 | 2 | 5 |
| `tests/ir_engine/conftest.py` | 438 | 0 | 14 | 0 |
| `ci/validate_dora_blocks.py` | 437 | 0 | 11 | 0 |
| `tests/ci/test_auto_fix_validation.py` | 437 | 5 | 30 | 0 |
| `tests/adapters/tensorglobe_bridge/test_adapter.py` | 437 | 0 | 6 | 12 |
| `scripts/memory/load_gmp_reports_to_graph.py` | 437 | 0 | 1 | 4 |
| `services/symbolic_computation/core/code_generator.py` | 437 | 1 | 6 | 1 |
| `core/eos/schemas.py` | 435 | 23 | 0 | 0 |
| `tests/core/bootstrap/test_bootstrap_phases.py` | 435 | 13 | 3 | 20 |
| `collaborative_cells/architect_cell.py` | 433 | 1 | 3 | 5 |
| `core/security/permission_graph.py` | 432 | 1 | 0 | 19 |
| `core/observability/prometheus_exporter.py` | 432 | 1 | 13 | 0 |
| `api/routes/workers.py` | 431 | 6 | 0 | 8 |
| `api/routes/tensor_bridge.py` | 430 | 5 | 0 | 6 |
| `tests/integration/test_tool_observability_integration.py` | 429 | 7 | 10 | 12 |
| `core/agents/prompt_builder.py` | 427 | 1 | 9 | 0 |
| `core/governance/schemas.py` | 427 | 6 | 5 | 0 |
| `tests/memory/test_governance_invariants.py` | 427 | 7 | 7 | 9 |
| `mac_agent/runner.py` | 427 | 0 | 3 | 2 |
| `world_model/_pack_staging/updater.py` | 427 | 3 | 14 | 0 |
| `scripts/memory/index_preferences.py` | 427 | 0 | 0 | 3 |
| `memory/cross_encoder_reranker.py` | 426 | 3 | 8 | 0 |
| `world_model/_pack_staging/test_integration.py` | 426 | 5 | 21 | 0 |
| `tests/ci/test_structural_invariants.py` | 425 | 3 | 17 | 0 |
| `memory/strategymemory.py` | 424 | 5 | 1 | 6 |
| `workflows/dags/harvest_deploy_dag.py` | 424 | 0 | 1 | 0 |
| `services/symbolic_computation/tools/symbolic_tool.py` | 424 | 1 | 5 | 2 |
| `core/eos/accountability_engine.py` | 423 | 1 | 2 | 10 |
| `tests/smoke_test.py` | 423 | 1 | 12 | 3 |
| `tests/smoke_test_root.py` | 423 | 1 | 12 | 3 |
| `agents/codegenagent/meta_loader.py` | 423 | 2 | 12 | 0 |
| `core/agents/prompt_defense.py` | 422 | 2 | 6 | 0 |
| `ci/check_schema_deprecation.py` | 422 | 1 | 8 | 0 |
| `tests/unit/kernel/test_kernel_config_loader.py` | 422 | 0 | 29 | 0 |
| `tests/ir_engine/test_ir_semantic_incremental.py` | 422 | 3 | 1 | 10 |
| `world_model/nodes/service_nodes.py` | 422 | 1 | 1 | 3 |
| `core/schemas/tasks.py` | 421 | 7 | 9 | 0 |
| `core/protocols/kernel_protocols.py` | 421 | 6 | 16 | 0 |
| `tests/memory/test_graph_memory.py` | 421 | 7 | 11 | 13 |
| `core/di/bootstrap.py` | 420 | 0 | 3 | 0 |
| `api/routes/gmp_learning.py` | 420 | 4 | 1 | 7 |
| `tools/codegen/text_to_code.py` | 419 | 3 | 9 | 0 |
| `core/kernels/prompt_builder.py` | 419 | 0 | 8 | 0 |
| `telemetry/slack_metrics.py` | 419 | 0 | 10 | 0 |
| `core/worldmodel/l9_schema.py` | 418 | 13 | 7 | 0 |
| `core/event_type_registry.py` | 417 | 1 | 14 | 0 |
| `core/governance/subsystem_detector.py` | 417 | 0 | 8 | 0 |
| `orchestrators/agent_execution/task_queue.py` | 417 | 1 | 7 | 0 |
| `agents/coder_agent/coder_agent_b.py` | 415 | 1 | 2 | 7 |
| `email_agent/client.py` | 414 | 0 | 1 | 0 |
| `core/agents/codegenagent/meta_loader.py` | 413 | 2 | 12 | 0 |
| `orchestrators/agent_execution/orchestrator.py` | 413 | 1 | 1 | 3 |
| `api/routes/observability.py` | 413 | 8 | 0 | 5 |
| `core/schemas/event_stream.py` | 412 | 6 | 3 | 0 |
| `core/governance/loader.py` | 412 | 3 | 13 | 0 |
| `tests/memory/test_hierarchical_consolidation.py` | 412 | 8 | 23 | 6 |
| `mcp_memory/tests/test_main_pipeline_integration.py` | 412 | 0 | 0 | 8 |
| `tests/unit/adr/test_adr_tooling.py` | 411 | 0 | 20 | 0 |
| `workflows/dags/readme_pipeline_dag.py` | 411 | 0 | 1 | 0 |
| `core/tools/semantic_discovery.py` | 410 | 4 | 6 | 4 |
| `tools/superpack_reports/ast_scanner.py` | 409 | 6 | 8 | 0 |
| `scripts/memory/index_gmp_reports.py` | 409 | 0 | 1 | 2 |
| `api/openapi_config.py` | 408 | 0 | 2 | 0 |
| `core/tools/symbolic_tool.py` | 405 | 1 | 4 | 5 |
| `tests/unit/di/test_container.py` | 405 | 19 | 43 | 0 |
| `tests/memory/test_hybrid_rag.py` | 405 | 6 | 5 | 16 |
| `workflows/dags/refactoring_dag.py` | 405 | 0 | 1 | 0 |
| `agents/coder_agent/coder_agent_a.py` | 405 | 1 | 2 | 6 |
| `config/di_runtime_config.py` | 404 | 2 | 10 | 0 |
| `core/governance/quick_fixes.py` | 402 | 3 | 9 | 0 |
| `tests/integration/test_compliance_audit.py` | 402 | 5 | 5 | 10 |
| `memory/governance_gate.py` | 401 | 1 | 11 | 2 |
| `tests/unit/di/test_di_config.py` | 401 | 0 | 34 | 0 |
| `tests/memory/test_cross_client_consistency.py` | 401 | 5 | 5 | 12 |
| `core/agents/graph_state/agent_graph_loader.py` | 400 | 6 | 5 | 4 |
| `tests/mocks/world_model_mocks.py` | 399 | 3 | 3 | 8 |
| `core/protocols/service_protocols.py` | 398 | 3 | 0 | 9 |
| `tests/memory/test_checkpoint_retry.py` | 398 | 7 | 11 | 16 |
| `workflows/dags/inspect_dag.py` | 398 | 1 | 1 | 8 |
| `agents/architect_agent/architect_agent_b.py` | 396 | 1 | 2 | 5 |
| `api/vps_executor.py` | 396 | 3 | 6 | 1 |
| `api/routes/registry.py` | 395 | 2 | 11 | 0 |
| `core/testing/test_executor.py` | 394 | 3 | 3 | 3 |
| `tests/memory/test_consolidation_graph.py` | 393 | 0 | 4 | 8 |
| `scripts/memory/index_error_patterns.py` | 393 | 0 | 1 | 3 |
| `api/slack_adapter.py` | 393 | 3 | 6 | 0 |
| `core/testing/test_agent.py` | 392 | 2 | 4 | 3 |
| `runtime/rate_limiter.py` | 391 | 1 | 1 | 6 |
| `api/middleware/websocket_tracing.py` | 390 | 2 | 7 | 3 |
| `core/integration/wm_to_graph_sync.py` | 389 | 1 | 2 | 11 |
| `services/symbolic_computation/core/expression_evaluator.py` | 389 | 1 | 6 | 1 |
| `tests/runtime/test_execution_gate.py` | 388 | 8 | 30 | 0 |
| `core/agents/bootstrap/bootstrap_metrics.py` | 387 | 4 | 17 | 0 |
| `api/dependencies.py` | 387 | 0 | 16 | 0 |
| `tests/mocks/orchestrator_mocks.py` | 386 | 2 | 6 | 14 |
| `world_model/_pack_staging/registry.py` | 386 | 1 | 14 | 0 |
| `core/di/bootstrap_integration.py` | 385 | 0 | 1 | 8 |
| `core/observability/models.py` | 385 | 16 | 5 | 0 |
| `world_model/_pack_staging/state.py` | 385 | 1 | 13 | 0 |
| `core/security/path_safety.py` | 384 | 1 | 20 | 1 |
| `core/evaluation/eval_sets.py` | 384 | 0 | 1 | 0 |
| `core/observability/context_strategies.py` | 383 | 7 | 4 | 7 |
| `tests/unit/test_di_container_audit.py` | 383 | 20 | 24 | 0 |
| `tests/integration/test_kernel_hot_reload.py` | 382 | 6 | 14 | 4 |
| `core/ca_governance/constraint_validator.py` | 381 | 4 | 7 | 0 |
| `tests/unit/test_executor_composer.py` | 380 | 5 | 23 | 0 |
| `tests/core/agents/codegenagent/test_readme_generator.py` | 379 | 5 | 16 | 0 |
| `email_agent/parser.py` | 377 | 1 | 11 | 0 |
| `core/agents/adaptive_prompting.py` | 376 | 0 | 3 | 4 |
| `tests/core/bootstrap/test_prompt_builder.py` | 376 | 7 | 26 | 0 |
| `codegen/Symbolic CodeGen/Supplemental Files/test_symbolic_computation.py` | 376 | 7 | 13 | 11 |
| `services/symbolic_computation/test_symbolic_computation.py` | 376 | 7 | 13 | 11 |
| `memory/query_classifier.py` | 375 | 1 | 5 | 0 |
| `tests/mocks/memory_mocks.py` | 372 | 3 | 12 | 8 |
| `core/observability/circuit_breaker.py` | 371 | 4 | 12 | 0 |
| `memory/tool_audit.py` | 371 | 0 | 1 | 3 |
| `orchestrators/ws_bridge.py` | 371 | 2 | 6 | 1 |
| `core/observability/observability_context.py` | 370 | 0 | 12 | 2 |
| `core/protocols/substrate_protocols.py` | 370 | 4 | 1 | 13 |
| `memory/substrate_repository_cached.py` | 370 | 1 | 6 | 14 |
| `tests/core/schemas/test_schema_registry.py` | 370 | 7 | 20 | 0 |
| `tests/runtime/test_kernel_state.py` | 370 | 7 | 20 | 0 |
| `scripts/research/delegate_deep_research.py` | 370 | 0 | 2 | 3 |
| `core/ca_governance/report_generator.py` | 369 | 3 | 6 | 0 |
| `memory/consolidation/parallel_pipeline.py` | 369 | 3 | 3 | 7 |
| `tests/api/test_slack_idempotency.py` | 369 | 2 | 1 | 9 |
| `core/bayesian/subjective_logic.py` | 368 | 1 | 7 | 0 |
| `agents/architect_agent/architect_agent_a.py` | 368 | 1 | 2 | 4 |
| `core/agents/idempotency_store.py` | 367 | 2 | 2 | 7 |
| `domain_tensor_bridge/memory_bridge.py` | 367 | 3 | 1 | 7 |
| `tests/core/test_resilience_mixin.py` | 367 | 7 | 3 | 15 |
| `orchestrators/orchestrator_registry.py` | 365 | 0 | 10 | 0 |
| `email_agent/triage.py` | 365 | 0 | 3 | 0 |
| `core/schemas/capabilities.py` | 364 | 3 | 5 | 0 |
| `tests/tools/test_tool_sanitizer.py` | 364 | 7 | 34 | 0 |
| `.backup/mcp-tools-20260131/capabilities.py` | 364 | 3 | 5 | 0 |
| `core/governance/mistake_prevention.py` | 363 | 4 | 9 | 0 |
| `tests/core/tools/test_tool_graph_unified.py` | 363 | 0 | 9 | 7 |
| `tests/memory/test_predictive_warming.py` | 363 | 4 | 6 | 16 |
| `api/server_memory.py` | 362 | 2 | 2 | 2 |
| `tests/integration/test_tool_patterns.py` | 361 | 0 | 10 | 6 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/memory_bridge.py` | 361 | 3 | 1 | 7 |
| `services/symbolic_computation/core/validator.py` | 361 | 1 | 8 | 0 |
| `tests/cursor/test_gmp_meta_learning.py` | 360 | 8 | 22 | 2 |
| `services/symbolic_computation/core/cache_manager.py` | 360 | 1 | 6 | 5 |
| `core/observability/l9_integration.py` | 359 | 0 | 0 | 21 |
| `core/l_agent_runtime/reflection_engine.py` | 359 | 2 | 7 | 0 |
| `core/observability/failures.py` | 358 | 3 | 3 | 6 |
| `core/schemas/packet_envelope.py` | 358 | 13 | 2 | 0 |
| `tests/integration/test_graph_state_integration.py` | 357 | 0 | 3 | 7 |
| `scripts/run_pattern.py` | 357 | 0 | 4 | 1 |
| `core/memory/runtime.py` | 355 | 1 | 2 | 2 |
| `adapters/tensorglobe_bridge/anomaly_guard.py` | 355 | 4 | 6 | 1 |
| `core/agents/bootstrap/phase_7_verify_and_lock.py` | 353 | 0 | 0 | 2 |
| `ci/check_no_deprecated_services.py` | 353 | 1 | 4 | 0 |
| `domain_tensor_bridge/governance_bridge.py` | 353 | 5 | 3 | 5 |
| `tests/tools/test_semantic_discovery.py` | 353 | 6 | 19 | 6 |
| `tests/docker/test_stack_smoke.py` | 353 | 7 | 17 | 1 |
| `agents/agent_registry.py` | 353 | 0 | 10 | 0 |
| `scripts/workspace/init_workspace.py` | 353 | 1 | 3 | 0 |
| `services/mac_tasks.py` | 353 | 1 | 6 | 0 |
| `core/tools/prompt_caching.py` | 352 | 3 | 12 | 0 |
| `core/agents/dynamic_tool_binding.py` | 352 | 0 | 4 | 7 |
| `core/governance/approval_gate.py` | 352 | 1 | 2 | 1 |
| `scripts/memory/index_tool_usage.py` | 352 | 0 | 0 | 5 |
| `core/schemas/research_factory_models.py` | 351 | 9 | 2 | 0 |
| `workflows/session/interface.py` | 351 | 6 | 9 | 0 |
| `orchestrators/pattern/interface.py` | 351 | 21 | 3 | 0 |
| `tests/unit/test_websocket_tracing.py` | 350 | 5 | 16 | 5 |
| `tests/governance/test_rejection_recorder.py` | 349 | 0 | 12 | 0 |
| `workflows/dags/gmp/nodes/core.py` | 348 | 0 | 12 | 0 |
| `core/tools/semantic_tool_search.py` | 347 | 3 | 8 | 1 |
| `motifs/multimodal_plan_ranker.py` | 347 | 3 | 1 | 4 |
| `core/coordination/event_queue.py` | 345 | 4 | 5 | 7 |
| `domain_tensor_bridge/reasoning_engine.py` | 345 | 2 | 3 | 6 |
| `api/routes/compliance.py` | 344 | 2 | 0 | 3 |
| `.backup/mcp-tools-20260131/semantic_tool_search.py` | 344 | 3 | 8 | 1 |
| `core/governance/validation.py` | 343 | 0 | 5 | 0 |
| `tests/core/bootstrap/test_agent_self_modify.py` | 343 | 0 | 6 | 8 |
| `scripts/workflow/update_workflow_state.py` | 343 | 0 | 12 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/governance_bridge.py` | 342 | 4 | 3 | 5 |
| `runtime/local_api.py` | 340 | 1 | 6 | 0 |
| `core/ca_governance/ca_code_change.py` | 339 | 3 | 5 | 0 |
| `memory/validators/packet_validator.py` | 339 | 2 | 7 | 0 |
| `scripts/research/factory_extract.py` | 338 | 0 | 2 | 1 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/reasoning_engine.py` | 337 | 2 | 3 | 6 |
| `core/schemas/tests/test_research_factory.py` | 336 | 7 | 16 | 3 |
| `tests/tools/test_tool_audit.py` | 336 | 6 | 10 | 9 |
| `tests/unit/test_startup_readiness.py` | 335 | 7 | 12 | 7 |
| `tests/integration/test_world_model.py` | 335 | 4 | 5 | 14 |
| `orchestrators/evolution/orchestrator.py` | 335 | 1 | 6 | 5 |
| `memory/service_adapter.py` | 334 | 1 | 2 | 3 |
| `scripts/fix_async_decorators.py` | 334 | 0 | 5 | 0 |
| `mcp_memory/tests/test_e2e.py` | 333 | 0 | 3 | 9 |
| `api/routes/evaluation.py` | 333 | 4 | 0 | 4 |
| `core/l_agent_runtime/foresight_engine.py` | 332 | 4 | 8 | 0 |
| `runtime/mcp_server_registry.py` | 332 | 1 | 8 | 0 |
| `orchestration/quantum_swarm_loader.py` | 332 | 2 | 3 | 4 |
| `tests/core/bootstrap/test_graph_state.py` | 331 | 0 | 10 | 3 |
| `memory/entity_extraction.py` | 330 | 2 | 4 | 2 |
| `core/calibration/metrics.py` | 329 | 0 | 6 | 0 |
| `core/agents/bootstrap/phase_4_load_identity.py` | 329 | 0 | 0 | 2 |
| `runtime/memory_helpers.py` | 329 | 0 | 0 | 2 |
| `tests/memory/test_rls_isolation.py` | 329 | 3 | 0 | 12 |
| `email_agent/credentials.py` | 329 | 0 | 5 | 0 |
| `core/agents/graph_state/schema.py` | 327 | 0 | 0 | 0 |
| `tests/memory/test_mcp_bypass_compliance.py` | 324 | 5 | 13 | 0 |
| `tests/memory/test_reasoning_replay.py` | 324 | 0 | 1 | 13 |
| `services/tool_feedback_service.py` | 324 | 2 | 2 | 3 |
| `services/research/research_api.py` | 324 | 5 | 1 | 3 |
| `tests/core/bayesian/test_bayesian_kernel.py` | 323 | 0 | 16 | 0 |
| `api/routes/simulation.py` | 323 | 3 | 1 | 4 |
| `core/observability/jaeger_exporter.py` | 322 | 1 | 6 | 2 |
| `mcp_memory/src/audit.py` | 322 | 1 | 3 | 2 |
| `tests/memory/test_packet_validation_v2.py` | 321 | 6 | 20 | 3 |
| `tests/integration/test_cursor_langgraph_integration.py` | 321 | 6 | 1 | 6 |
| `adapters/tensorglobe_bridge/adapter.py` | 321 | 1 | 3 | 6 |
| `scripts/noqa_debt_eliminator.py` | 321 | 2 | 8 | 0 |
| `core/error_tracking.py` | 320 | 0 | 0 | 4 |
| `examples/fastapi_lifespan_di_bootstrap.py` | 320 | 0 | 0 | 4 |
| `core/governance/policy_registry.py` | 319 | 1 | 8 | 0 |
| `ci/check_substrate_api.py` | 319 | 1 | 7 | 0 |
| `domain_tensor_bridge/decision_synthesizer.py` | 319 | 2 | 7 | 1 |
| `runtime/kernel_state.py` | 319 | 1 | 8 | 0 |
| `memory_cache/working_memory_service.py` | 319 | 3 | 4 | 6 |
| `core/schemas/hypergraph.py` | 318 | 7 | 9 | 0 |
| `agents/codegenagent/cursor_sync.py` | 317 | 2 | 7 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/decision_synthesizer.py` | 316 | 2 | 7 | 1 |
| `core/agents/kernel_registry.py` | 315 | 1 | 10 | 0 |
| `memory/graph_search_cache.py` | 315 | 2 | 3 | 1 |
| `tests/unit/test_kernel_observability.py` | 315 | 5 | 23 | 0 |
| `tests/config/test_di_async_config.py` | 315 | 5 | 7 | 10 |
| `runtime/background_tasks.py` | 314 | 1 | 8 | 3 |
| `scripts/memory/migrate_kernels_to_graph.py` | 314 | 0 | 0 | 3 |
| `scripts/workspace/rename_l_to_l_cto.py` | 314 | 0 | 4 | 0 |
| `scripts/agents/verify_agent_executor.py` | 314 | 0 | 7 | 0 |
| `memory/consolidation/adaptive_batching.py` | 312 | 3 | 4 | 3 |
| `workflows/harvest_deploy.py` | 312 | 0 | 6 | 2 |
| `agents/cursor/integrations/cursor_executor.py` | 312 | 3 | 1 | 2 |
| `core/schemas/research_factory_state.py` | 311 | 3 | 7 | 0 |
| `orchestrators/action_tool/validator.py` | 311 | 2 | 5 | 5 |
| `services/research/tools/tool_wrappers.py` | 311 | 4 | 1 | 4 |
| `.backup/mcp-tools-20260131/background_tasks.py` | 309 | 1 | 8 | 3 |
| `orchestrators/world_model/orchestrator.py` | 308 | 1 | 1 | 6 |
| `tests/test_slack_adapter.py` | 307 | 3 | 13 | 3 |
| `world_model/interfaces.py` | 306 | 5 | 18 | 0 |
| `orchestrators/evolution/apply_engine.py` | 306 | 1 | 1 | 15 |
| `core/packet_envelope/config.py` | 305 | 11 | 5 | 0 |
| `tests/test_code_facts_extraction.py` | 305 | 7 | 24 | 0 |
| `tests/ir_engine/test_ir_semantic_to_plan_integration.py` | 304 | 5 | 8 | 3 |
| `codegen/dev_layer/modules/code_planning.py` | 304 | 5 | 8 | 0 |
| `scripts/pr_review/gemini_auto_editor.py` | 304 | 1 | 7 | 0 |
| `core/runtimes/react_runtime.py` | 303 | 2 | 5 | 1 |
| `core/observability/aggregation.py` | 303 | 2 | 8 | 0 |
| `bootstrap/__main__.py` | 303 | 0 | 3 | 6 |
| `memory/substrate_dag_wrapper.py` | 303 | 2 | 2 | 1 |
| `memory/extractor/agent_config_extractor.py` | 303 | 1 | 10 | 0 |
| `tests/core/agents/bootstrap/test_orchestrator.py` | 303 | 0 | 6 | 3 |
| `email_agent/oauth_server.py` | 303 | 1 | 5 | 0 |
| `workflows/state.py` | 302 | 6 | 5 | 0 |
| `core/ca_governance/diff_generator.py` | 301 | 3 | 6 | 0 |
| `tests/test_wiring_integrity.py` | 301 | 0 | 10 | 5 |
| `core/governance/tool_risk_policy.py` | 300 | 0 | 10 | 0 |
| `agents/cursor/cursor_neo4j_query.py` | 300 | 0 | 3 | 0 |
| `scripts/ci/add_noqa_to_violations.py` | 300 | 0 | 8 | 0 |
| `api/webhook_waba.py` | 299 | 0 | 1 | 4 |
| `.backup/bootstrap-7phase/orchestrator.py` | 297 | 1 | 1 | 2 |
| `core/agents/bootstrap/phase_2_instantiate.py` | 296 | 1 | 0 | 2 |
| `services/symbolic_computation/core/optimizer.py` | 295 | 1 | 8 | 0 |
| `core/l_agent_runtime/agent_state.py` | 294 | 3 | 15 | 0 |
| `tests/test_research_graph.py` | 294 | 3 | 9 | 3 |
| `memory/substrate_alignment.py` | 293 | 2 | 3 | 7 |
| `orchestrators/reasoning/orchestrator.py` | 292 | 1 | 2 | 5 |
| `memory_cache/versioned_snapshots.py` | 292 | 3 | 5 | 5 |
| `mcp_memory/tests/test_rate_limiting_enforcement.py` | 292 | 6 | 6 | 7 |
| `core/schemas/l_tools.py` | 291 | 8 | 0 | 0 |
| `services/research/agents/researcher_agent.py` | 291 | 1 | 3 | 3 |
| `core/tools/reflection_tools.py` | 290 | 0 | 0 | 5 |
| `core/l_agent_runtime/memory_adapter.py` | 290 | 1 | 8 | 0 |
| `orchestrators/meta/orchestrator.py` | 290 | 1 | 3 | 4 |
| `api/routes/upgrades.py` | 290 | 0 | 1 | 9 |
| `domain_tensor_bridge/agent_controller.py` | 289 | 1 | 3 | 3 |
| `tests/memory/test_batch_helpers.py` | 289 | 0 | 0 | 11 |
| `workflows/nodes/validate.py` | 289 | 0 | 1 | 2 |
| `orchestrators/meta/adapter.py` | 289 | 1 | 5 | 2 |
| `orchestrators/research_swarm/orchestrator.py` | 289 | 1 | 1 | 3 |
| `services/tool_learning_engine.py` | 289 | 2 | 1 | 4 |
| `memory/checkpoint_validator.py` | 288 | 2 | 8 | 0 |
| `orchestrators/memory/orchestrator.py` | 288 | 1 | 1 | 6 |
| `api/routes/mcp.py` | 288 | 0 | 1 | 3 |
| `orchestration/slack_task_router.py` | 286 | 0 | 2 | 0 |
| `memory/migration_runner.py` | 285 | 1 | 2 | 9 |
| `agents/cursor/cursor_session_hooks.py` | 285 | 1 | 4 | 4 |
| `api/routes/cursor.py` | 285 | 3 | 1 | 3 |
| `core/schemas/upcaster_registry.py` | 284 | 1 | 10 | 0 |
| `domain_tensor_bridge/packet_router.py` | 284 | 2 | 6 | 3 |
| `core/resilience/mixin.py` | 283 | 1 | 0 | 1 |
| `tests/memory/test_packet_envelope_immutability.py` | 283 | 2 | 14 | 0 |
| `core/agents/bootstrap/models.py` | 282 | 4 | 5 | 0 |
| `tests/mocks/kernel_mocks.py` | 282 | 2 | 6 | 0 |
| `core/bayesian/bayesian_kernel.py` | 280 | 3 | 11 | 0 |
| `tests/services/symbolic_computation/test_expression_evaluator.py` | 280 | 7 | 12 | 11 |
| `motifs/motif_feedback_graph.py` | 280 | 3 | 3 | 4 |
| `ci/check_noqa_placement.py` | 279 | 0 | 4 | 0 |
| `tests/test_integration_phase0.py` | 278 | 3 | 5 | 13 |
| `tests/tools/test_tool_registry_mcp.py` | 278 | 5 | 15 | 1 |
| `tests/core/bootstrap/test_phase_7_verify_and_lock.py` | 278 | 4 | 5 | 12 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/packet_router.py` | 278 | 2 | 6 | 3 |
| `core/protocols/__init__.py` | 277 | 0 | 0 | 0 |
| `runtime/tool_call_wrapper.py` | 277 | 0 | 3 | 2 |
| `tests/unit/test_substrate_protocols.py` | 277 | 7 | 6 | 20 |
| `mcp_memory/tests/test_memory.py` | 277 | 0 | 0 | 8 |
| `tests/core/bootstrap/test_prompt_defense.py` | 276 | 10 | 31 | 0 |
| `world_model/__init__.py` | 276 | 0 | 0 | 0 |
| `codegen/extractions/domain_tensor_bridge_v6_20260102/domain_tensor_bridge/agent_controller.py` | 276 | 1 | 3 | 3 |
| `core/schemas/ws_event_stream.py` | 275 | 4 | 0 | 0 |
| `orchestrators/action_tool/orchestrator.py` | 275 | 1 | 1 | 3 |
| `mcp_memory/src/config.py` | 275 | 2 | 3 | 0 |
| `tests/ci/test_ci_gate_regressions.py` | 273 | 4 | 9 | 0 |
| `core/agents/bootstrap/phase_5_bind_tools.py` | 272 | 1 | 0 | 2 |
| `config/ai_eval_settings.py` | 272 | 10 | 2 | 0 |
| `tools/adr/adr_indexer.py` | 271 | 0 | 4 | 0 |
| `core/schemas/tool_role_capabilities.py` | 271 | 2 | 9 | 0 |
| `orchestrators/pattern/metrics.py` | 271 | 1 | 9 | 0 |
| `codegen/dev_layer/runtime/enforcement.py` | 270 | 6 | 10 | 0 |
| `tests/integration/test_unified_graph.py` | 269 | 0 | 5 | 9 |
| `agents/codegenagent/extract_yaml_specs.py` | 269 | 0 | 4 | 0 |
| `api/webhook_mac_agent.py` | 269 | 1 | 2 | 1 |
| `ci/check_tool_wiring.py` | 268 | 0 | 2 | 0 |
| `runtime/long_plan_tool.py` | 268 | 0 | 0 | 3 |
